"source","target","weight"
"Masalska Aleksandra","Paja̧k Maksymilian","1"
"Masalska Aleksandra","Kucharczyk Barbara","1"
"Masalska Aleksandra","Kubacki Andrzej","1"
"Masalska Aleksandra","Baȩczkowska K.","1"
"Masalska Aleksandra","Gasior Krzysztof","1"
"Masalska Aleksandra","Jaroszewska Karolina","3"
"Masalska Aleksandra","Masalska Aleksandra","12"
"Baȩczkowska K.","Masalska Aleksandra","1"
"Szyja Bartłomiej Maciej","Masalska Aleksandra","1"
"Fedyna Monika","Masalska Aleksandra","1"
"Czycz Dominika","Masalska Aleksandra","1"
"Jaroszewska Karolina","Masalska Aleksandra","7"
"Kucharczyk Barbara","Masalska Aleksandra","1"
"Szyszka Ireneusz","Szyszka Ireneusz","1"
"Jaroszewska Karolina","Kucharczyk Barbara","1"
"Jaroszewska Karolina","Czycz Dominika","1"
"Jaroszewska Karolina","Baȩczkowska K.","1"
"Jaroszewska Karolina","Jaroszewska Karolina","4"
"Jaroszewska Karolina","Szyja Bartłomiej Maciej","1"
"Baȩczkowska K.","Jaroszewska Karolina","1"
"Fedyna Monika","Jaroszewska Karolina","1"
"Czycz Dominika","Jaroszewska Karolina","1"
"Kucharczyk Barbara","Jaroszewska Karolina","1"
"Grzechowiak Jerzy R.","Gasior Krzysztof","1"
"Grzechowiak Jerzy R.","Kubacki Andrzej","1"
"Solak Agnieszka","Kubacki Andrzej","2"
"Wieczyńska Anna","Kubacki Andrzej","1"
"Czajczyńska Dina","Kubacki Andrzej","2"
"Krzyzynska Renata","Kubacki Andrzej","2"
"Kucharczyk Barbara","Kucharczyk Barbara","12"
"Kucharczyk Barbara","Syczewska Krystyna","1"
"Kucharczyk Barbara","Zabrzeski Jerzy","3"
"Kucharczyk Barbara","Musialik-Piotrowska Anna","2"
"Kucharczyk Barbara","Kułażyński Marek","3"
"Kucharczyk Barbara","Gluszek P.","1"
"Zabrzeski Jerzy","Kucharczyk Barbara","1"
"Miller Ryszard","Kucharczyk Barbara","1"
"Masalski Jan","Kucharczyk Barbara","1"
"Winiarski Juliusz","Kucharczyk Barbara","4"
"Kokocińska Patrycja Kokot Vel","Kucharczyk Barbara","1"
"Musialik-Piotrowska Anna","Kucharczyk Barbara","2"
"Myszka Wojciech","Myszka Wojciech","2"
"Mokanek T.","Myszka Wojciech","1"
"Konderla Piotr","Myszka Wojciech","1"
"RafajŁowicz Ewaryst","Myszka Wojciech","7"
"Rafaj̷lowicz Wojciech","Skowron Marek","4"
"Rafaj̷lowicz Wojciech","Nitka-Stycze Krystyna N.","1"
"Rafaj̷lowicz Wojciech","Pawlak-Kruczek Halina","2"
"Rafaj̷lowicz Wojciech","Wiercioch Marcin","3"
"Rafaj̷lowicz Wojciech","Jurewicz Piotr","1"
"Rafaj̷lowicz Wojciech","Dziatkiewicz Marian","3"
"Rafaj̷lowicz Wojciech","Wietrzych Jerzy","2"
"Rafaj̷lowicz Wojciech","Rafaj̷lowicz Wojciech","16"
"Rafaj̷lowicz Wojciech","Kędzia Jakub","3"
"Rafaj̷lowicz Wojciech","Wnuk Marek","5"
"Rafaj̷lowicz Wojciech","Libal Urszula","1"
"Styczein Krystyn","Rafaj̷lowicz Wojciech","1"
"Zajda Zbigniew","Rafaj̷lowicz Wojciech","1"
"Wietrzych Jerzy","Rafaj̷lowicz Wojciech","1"
"Dolata Przemysław","Rafaj̷lowicz Wojciech","1"
"Jurewicz Piotr","Rafaj̷lowicz Wojciech","2"
"Tarnawski Wojciech","Rafaj̷lowicz Wojciech","1"
"Domski Wojciech","Rafaj̷lowicz Wojciech","1"
"RafajŁowicz Ewaryst","Rafaj̷lowicz Wojciech","18"
"Drag Marlena","Rafaj̷lowicz Wojciech","1"
"JabŁoński Andrzej","Rafaj̷lowicz Wojciech","1"
"Ratajczak Adam","Rafaj̷lowicz Wojciech","1"
"Górniak Aneta","Górniak Aneta","3"
"Mazur Alicja","Tchoń Krzysztof","12"
"Mazur Alicja","Paszuk Dorota","1"
"Mazur Alicja","Zadarnowska Katarzyna","15"
"Mazur Alicja","Arent Krzysztof","3"
"Mazur Alicja","Łukasik B.","2"
"Mazur Alicja","Cholewiński Mateusz","15"
"Mazur Alicja","Juszkiewicz Łukasz","1"
"Mazur Alicja","Pietrowska Zuzanna","1"
"Mazur Alicja","Ratajczak Adam","5"
"Mazur Alicja","Frontkiewicz Mirela","1"
"Mazur Alicja","Szakiel Dawid","4"
"Mazur Alicja","Mazur Alicja","28"
"Mazur Alicja","Płaskonka Joanna","4"
"Mazur Alicja","Libal Urszula","2"
"Mazur Alicja","Kaczmarek Mirela","2"
"Mazur Alicja","Janiak Mariusz","2"
"Szakiel Dawid","Mazur Alicja","1"
"Chojnacki Łukasz","Mazur Alicja","1"
"Dulewicz Piotr","Mazur Alicja","1"
"Janiec Lukasz","Mazur Alicja","1"
"Juszkiewicz Łukasz","Mazur Alicja","2"
"Magiera Władysław","Mazur Alicja","2"
"Szrek Jarosław","Mazur Alicja","1"
"Cholewiński Mateusz","Mazur Alicja","11"
"Domski Wojciech","Mazur Alicja","15"
"Janiak Mariusz","Mazur Alicja","4"
"Arent Krzysztof","Mazur Alicja","5"
"Dulȩba Ignacy","Mazur Alicja","1"
"Tchoń Krzysztof","Mazur Alicja","7"
"Płaskonka Joanna","Mazur Alicja","6"
"Kaczmarek Mirela","Mazur Alicja","5"
"Ratajczak Adam","Mazur Alicja","1"
"Ratajczak Joanna","Mazur Alicja","1"
"Zadarnowska Katarzyna","Mazur Alicja","1"
"Karcz-Dulȩba Iwona","Mazur Alicja","1"
"Libal Urszula","Mazur Alicja","1"
"Roszkowska Elźbieta K.","Mazur Alicja","4"
"Janiak Mariusz","Grzeszczak Filip","1"
"Janiak Mariusz","Tchoń Krzysztof","19"
"Janiak Mariusz","Paszuk Dorota","1"
"Janiak Mariusz","Karpińska Joanna","5"
"Janiak Mariusz","Zadarnowska Katarzyna","2"
"Janiak Mariusz","Drwięga Michał","1"
"Janiak Mariusz","Arent Krzysztof","5"
"Janiak Mariusz","Muszyński Robert","3"
"Janiak Mariusz","Cholewiński Mateusz","5"
"Janiak Mariusz","Juszkiewicz Łukasz","4"
"Janiak Mariusz","Pietrowska Zuzanna","2"
"Janiak Mariusz","Ratajczak Adam","7"
"Janiak Mariusz","Dulȩba Ignacy","1"
"Janiak Mariusz","Janiak Mariusz","16"
"Chojnacki Łukasz","Janiak Mariusz","2"
"Juszkiewicz Łukasz","Janiak Mariusz","3"
"Opałka Michał","Janiak Mariusz","1"
"Drwięga Michał","Janiak Mariusz","3"
"Magiera Władysław","Janiak Mariusz","2"
"Szrek Jarosław","Janiak Mariusz","1"
"Muszyński Robert","Janiak Mariusz","1"
"Cholewiński Mateusz","Janiak Mariusz","6"
"Domski Wojciech","Janiak Mariusz","2"
"Arent Krzysztof","Janiak Mariusz","7"
"Dulȩba Ignacy","Janiak Mariusz","5"
"Tchoń Krzysztof","Janiak Mariusz","19"
"Paszuk Dorota","Janiak Mariusz","1"
"Pietrowska Zuzanna","Janiak Mariusz","2"
"Góral Ida","Janiak Mariusz","1"
"Karpińska Joanna","Janiak Mariusz","4"
"Ratajczak Adam","Janiak Mariusz","5"
"Ratajczak Joanna","Janiak Mariusz","2"
"Zadarnowska Katarzyna","Janiak Mariusz","3"
"Karcz-Dulȩba Iwona","Janiak Mariusz","4"
"Kaczmarek Mirela","Dziergwa Michał","1"
"Kaczmarek Mirela","Tchoń Krzysztof","1"
"Kaczmarek Mirela","Zadarnowska Katarzyna","2"
"Kaczmarek Mirela","Muszyński Robert","1"
"Kaczmarek Mirela","Cholewiński Mateusz","3"
"Kaczmarek Mirela","Kaczmarek Paweł","1"
"Kaczmarek Mirela","Ratajczak Adam","2"
"Kaczmarek Mirela","Frontkiewicz Mirela","2"
"Kaczmarek Mirela","Szakiel Dawid","1"
"Kaczmarek Mirela","Płaskonka Joanna","1"
"Kaczmarek Mirela","Oleksy Adam","1"
"Kaczmarek Mirela","Kȩdzierski Jan","1"
"Żarkowski Mateusz","Kaczmarek Mirela","1"
"Cholewiński Mateusz","Kaczmarek Mirela","1"
"Domski Wojciech","Kaczmarek Mirela","1"
"Libal Urszula","Bieńkowska Agnieszka","1"
"Libal Urszula","Dewilde Patrick M.","7"
"Libal Urszula","Biernacki Paweł","2"
"Libal Urszula","Magiera Władysław","5"
"Libal Urszula","Spyra Krystian","2"
"Libal Urszula","Wielgus Agnieszka","5"
"Libal Urszula","Płaskonka Joanna","1"
"Libal Urszula","Libal Urszula","12"
"Libal Urszula","Dulȩba Ignacy","1"
"Magiera Władysław","Libal Urszula","4"
"Cholewiński Mateusz","Libal Urszula","1"
"Cała Paweł","Libal Urszula","1"
"Domski Wojciech","Libal Urszula","1"
"Zarzycki Jan","Libal Urszula","3"
"RafajŁowicz Ewaryst","Libal Urszula","1"
"Wielgus Agnieszka","Libal Urszula","7"
"Roszkowska Elźbieta K.","Libal Urszula","1"
"Płaskonka Joanna","Tchoń Krzysztof","1"
"Płaskonka Joanna","Zadarnowska Katarzyna","1"
"Płaskonka Joanna","Szakiel Dawid","3"
"Płaskonka Joanna","Płaskonka Joanna","4"
"Płaskonka Joanna","Dulȩba Ignacy","1"
"Cholewiński Mateusz","Płaskonka Joanna","2"
"Domski Wojciech","Płaskonka Joanna","1"
"Dulȩba Ignacy","Płaskonka Joanna","1"
"Karcz-Dulȩba Iwona","Płaskonka Joanna","1"
"Roszkowska Elźbieta K.","Płaskonka Joanna","1"
"Szakiel Dawid","Tchoń Krzysztof","1"
"Szakiel Dawid","Zadarnowska Katarzyna","1"
"Roszkowska Elźbieta K.","Szakiel Dawid","1"
"Frontkiewicz Mirela","Kedziersski Jan","1"
"Frontkiewicz Mirela","Tchoń Krzysztof","1"
"Frontkiewicz Mirela","Zadarnowska Katarzyna","1"
"Frontkiewicz Mirela","Muszyński Robert","1"
"Frontkiewicz Mirela","Frontkiewicz Mirela","1"
"Frontkiewicz Mirela","Oleksy Adam","2"
"Frontkiewicz Mirela","Kȩdzierski Jan","1"
"Dziergwa Michał","Frontkiewicz Mirela","3"
"Kaczmarek Paweł","Frontkiewicz Mirela","3"
"Żarkowski Mateusz","Frontkiewicz Mirela","1"
"Kȩdzierski Jan","Frontkiewicz Mirela","3"
"Domski Wojciech","Frontkiewicz Mirela","1"
"Arent Krzysztof","Frontkiewicz Mirela","1"
"Tchoń Krzysztof","Frontkiewicz Mirela","1"
"Ratajczak Adam","Góral Ida","1"
"Ratajczak Adam","Tchoń Krzysztof","13"
"Ratajczak Adam","Paszuk Dorota","2"
"Ratajczak Adam","Karpińska Joanna","9"
"Ratajczak Adam","Zadarnowska Katarzyna","7"
"Ratajczak Adam","Wietrzych Jerzy","1"
"Ratajczak Adam","Muszyński Robert","1"
"Ratajczak Adam","Pietrowska Zuzanna","2"
"Ratajczak Adam","Ratajczak Adam","10"
"Ratajczak Adam","Ratajczak Joanna","2"
"Ratajczak Adam","Dulȩba Ignacy","1"
"Chojnacki Łukasz","Ratajczak Adam","1"
"Juszkiewicz Łukasz","Ratajczak Adam","2"
"Magiera Władysław","Ratajczak Adam","1"
"Domski Wojciech","Ratajczak Adam","5"
"Arent Krzysztof","Ratajczak Adam","2"
"Dulȩba Ignacy","Ratajczak Adam","1"
"Tchoń Krzysztof","Ratajczak Adam","14"
"Góral Ida","Ratajczak Adam","3"
"Karpińska Joanna","Ratajczak Adam","1"
"Ratajczak Joanna","Ratajczak Adam","3"
"Zadarnowska Katarzyna","Ratajczak Adam","4"
"Karcz-Dulȩba Iwona","Ratajczak Adam","1"
"Roszkowska Elźbieta K.","Ratajczak Adam","1"
"Pietrowska Zuzanna","Tchoń Krzysztof","2"
"Pietrowska Zuzanna","Paszuk Dorota","1"
"Pietrowska Zuzanna","Pietrowska Zuzanna","1"
"Pietrowska Zuzanna","Szrek Jarosław","1"
"Pietrowska Zuzanna","Dulȩba Ignacy","1"
"Magiera Władysław","Pietrowska Zuzanna","2"
"Cholewiński Mateusz","Pietrowska Zuzanna","1"
"Tchoń Krzysztof","Pietrowska Zuzanna","5"
"Ratajczak Joanna","Pietrowska Zuzanna","2"
"Juszkiewicz Łukasz","Tchoń Krzysztof","3"
"Juszkiewicz Łukasz","Zadarnowska Katarzyna","2"
"Juszkiewicz Łukasz","Arent Krzysztof","2"
"Juszkiewicz Łukasz","Cholewiński Mateusz","2"
"Juszkiewicz Łukasz","Juszkiewicz Łukasz","2"
"Drwięga Michał","Juszkiewicz Łukasz","1"
"Szrek Jarosław","Juszkiewicz Łukasz","1"
"Cholewiński Mateusz","Juszkiewicz Łukasz","2"
"Domski Wojciech","Juszkiewicz Łukasz","1"
"Arent Krzysztof","Juszkiewicz Łukasz","3"
"Dulȩba Ignacy","Juszkiewicz Łukasz","1"
"Tchoń Krzysztof","Juszkiewicz Łukasz","3"
"Zadarnowska Katarzyna","Juszkiewicz Łukasz","3"
"Cholewiński Mateusz","Grzeszczak Filip","1"
"Cholewiński Mateusz","Tchoń Krzysztof","3"
"Cholewiński Mateusz","Paszuk Dorota","1"
"Cholewiński Mateusz","Drwięga Michał","3"
"Cholewiński Mateusz","Arent Krzysztof","7"
"Cholewiński Mateusz","Chojnacki Łukasz","1"
"Cholewiński Mateusz","Cholewiński Mateusz","13"
"Predkiewicz Michol","Cholewiński Mateusz","1"
"Panachida Daniel","Cholewiński Mateusz","1"
"Chojnacki Łukasz","Cholewiński Mateusz","2"
"Drwięga Michał","Cholewiński Mateusz","4"
"Szrek Jarosław","Cholewiński Mateusz","1"
"Domski Wojciech","Cholewiński Mateusz","13"
"Arent Krzysztof","Cholewiński Mateusz","8"
"Tchoń Krzysztof","Cholewiński Mateusz","1"
"Klama Adam","Cholewiński Mateusz","1"
"Zadarnowska Katarzyna","Cholewiński Mateusz","1"
"Roszkowska Elźbieta K.","Cholewiński Mateusz","1"
"Domski Wojciech","Łukasik B.","1"
"Arent Krzysztof","Wudarczyk Sławomir","1"
"Arent Krzysztof","Grzeszczak Filip","3"
"Arent Krzysztof","Tchoń Krzysztof","4"
"Arent Krzysztof","Zadarnowska Katarzyna","3"
"Arent Krzysztof","Drwięga Michał","4"
"Arent Krzysztof","Kabała Marek","2"
"Arent Krzysztof","Arent Krzysztof","15"
"Arent Krzysztof","Muszyński Robert","1"
"Arent Krzysztof","Chojnacki Łukasz","1"
"Arent Krzysztof","Gronowicz Antoni","1"
"Arent Krzysztof","Wnuk Marek","2"
"Arent Krzysztof","Oleksy Adam","1"
"Arent Krzysztof","Szrek Jarosław","1"
"Arent Krzysztof","Kȩdzierski Jan","1"
"Predkiewicz Michol","Arent Krzysztof","1"
"Panachida Daniel","Arent Krzysztof","1"
"Chojnacki Łukasz","Arent Krzysztof","1"
"Grzeszczak Filip","Arent Krzysztof","1"
"Drwięga Michał","Arent Krzysztof","4"
"Wnuk Marek","Arent Krzysztof","2"
"Wudarczyk Sławomir","Arent Krzysztof","1"
"Szrek Jarosław","Arent Krzysztof","2"
"Bałchanowski J.","Arent Krzysztof","1"
"Domski Wojciech","Arent Krzysztof","5"
"Dulȩba Ignacy","Arent Krzysztof","1"
"Tchoń Krzysztof","Arent Krzysztof","3"
"Klama Adam","Arent Krzysztof","1"
"Muraszkowski Artur","Arent Krzysztof","1"
"Zadarnowska Katarzyna","Arent Krzysztof","3"
"Zadarnowska Katarzyna","Tarnawski Wojciech","1"
"Zadarnowska Katarzyna","Tomczak Tadeusz","1"
"Zadarnowska Katarzyna","Tchoń Krzysztof","10"
"Zadarnowska Katarzyna","Karpińska Joanna","2"
"Zadarnowska Katarzyna","Zadarnowska Katarzyna","9"
"Zadarnowska Katarzyna","Malecha Ziemowit Miłosz","1"
"Zadarnowska Katarzyna","Muszyński Robert","5"
"Ilnicki R.","Zadarnowska Katarzyna","1"
"Kulawik Marcin","Zadarnowska Katarzyna","1"
"Szkoda Sebastian","Zadarnowska Katarzyna","1"
"Domski Wojciech","Zadarnowska Katarzyna","6"
"Dulȩba Ignacy","Zadarnowska Katarzyna","2"
"Tchoń Krzysztof","Zadarnowska Katarzyna","19"
"Góral Ida","Zadarnowska Katarzyna","1"
"Ratajczak Joanna","Zadarnowska Katarzyna","2"
"Roszkowska Elźbieta K.","Zadarnowska Katarzyna","2"
"Paszuk Dorota","Tchoń Krzysztof","1"
"Paszuk Dorota","Szrek Jarosław","1"
"Paszuk Dorota","Dulȩba Ignacy","1"
"Magiera Władysław","Paszuk Dorota","2"
"Tchoń Krzysztof","Paszuk Dorota","5"
"Ratajczak Joanna","Paszuk Dorota","2"
"Tchoń Krzysztof","Dziergwa Michał","1"
"Tchoń Krzysztof","Góral Ida","5"
"Tchoń Krzysztof","Urban Piotr","7"
"Tchoń Krzysztof","Magiera Władysław","3"
"Tchoń Krzysztof","Tchoń Krzysztof","90"
"Tchoń Krzysztof","Karpińska Joanna","8"
"Tchoń Krzysztof","Tcho Krzysztof","1"
"Tchoń Krzysztof","Kabała Marek","1"
"Tchoń Krzysztof","Matuszok Aleksander","4"
"Tchoń Krzysztof","Muszyński Robert","35"
"Tchoń Krzysztof","Kaczmarek Paweł","1"
"Tchoń Krzysztof","Wnuk Marek","1"
"Tchoń Krzysztof","Ratajczak Joanna","8"
"Tchoń Krzysztof","Oleksy Adam","1"
"Tchoń Krzysztof","Szrek Jarosław","1"
"Tchoń Krzysztof","Dulȩba Ignacy","13"
"Tchoń Krzysztof","Kȩdzierski Jan","1"
"Ilnicki R.","Tchoń Krzysztof","1"
"Kulawik Marcin","Tchoń Krzysztof","1"
"Dulȩjba Ignacy","Tchoń Krzysztof","1"
"Tcho Krzysztof","Tchoń Krzysztof","1"
"Tchoti Krzysztof","Tchoń Krzysztof","1"
"Urban Piotr","Tchoń Krzysztof","1"
"Chojnacki Łukasz","Tchoń Krzysztof","1"
"Dziergwa Michał","Tchoń Krzysztof","1"
"Kaczmarek Paweł","Tchoń Krzysztof","1"
"Żarkowski Mateusz","Tchoń Krzysztof","1"
"Khefifi Wissem","Tchoń Krzysztof","1"
"Kȩdzierski Jan","Tchoń Krzysztof","1"
"Opałka Michał","Tchoń Krzysztof","6"
"Magiera Władysław","Tchoń Krzysztof","3"
"Szrek Jarosław","Tchoń Krzysztof","1"
"Muszyński Robert","Tchoń Krzysztof","6"
"Domski Wojciech","Tchoń Krzysztof","1"
"Dulȩba Ignacy","Tchoń Krzysztof","28"
"Małek Filatova","Tchoń Krzysztof","1"
"Matuszok Aleksander","Tchoń Krzysztof","1"
"Góral Ida","Tchoń Krzysztof","4"
"Karpińska Joanna","Tchoń Krzysztof","7"
"Ratajczak Joanna","Tchoń Krzysztof","13"
"Karcz-Dulȩba Iwona","Tchoń Krzysztof","7"
"Roszkowska Elźbieta K.","Tchoń Krzysztof","1"
"Miller Ryszard","Miller Ryszard","10"
"Miller Ryszard","Musialik-Piotrowska Anna","1"
"Miller Ryszard","Karcz Henryk","1"
"Miller Ryszard","Zembrzuski Mieczyslaw","2"
"Miller Ryszard","Wojtiuk Z.","1"
"Kuropka Józef","Miller Ryszard","1"
"Zembrzuski Mieczyslaw","Miller Ryszard","1"
"Karcz Henryk","Miller Ryszard","1"
"Kordylewski WŁodzimierz K.","Miller Ryszard","1"
"Lenar Mateusz","Zgrzywa Aleksander","3"
"Lenar Mateusz","Słanina M.","1"
"Lenar Mateusz","Daniłowicz Czesław","2"
"Lenar Mateusz","Kukla Elżbieta","1"
"Lenar Mateusz","Babiak E.","1"
"Lenar Mateusz","Lenar Mateusz","4"
"Zyśk Dariusz","Lenar Mateusz","1"
"Daniłowicz Czesław","Lenar Mateusz","1"
"Wojtkiewicz Krystian","Lenar Mateusz","1"
"Krótkiewicz Marek","Lenar Mateusz","1"
"Kukla Elżbieta","Lenar Mateusz","2"
"Zgrzywa Aleksander","Lenar Mateusz","1"
"Maleszka Marcin","Ryk Krzysztof","1"
"Maleszka Marcin","Maleszka Marcin","24"
"Maleszka Marcin","Król Dariusz","1"
"Maleszka Marcin","Mianowska Bernadetta","7"
"Maleszka Marcin","Kern Rafał","2"
"Trawiski Bogdan","Maleszka Marcin","1"
"Palak Rafał","Maleszka Marcin","1"
"Trawiński Bogdan","Maleszka Marcin","1"
"Mianowska Bernadetta","Maleszka Marcin","5"
"Maleszka Bernadetta","Maleszka Marcin","9"
"Oświȩcimska Małgorzata","Ptaszkowska J.","1"
"Oświȩcimska Małgorzata","Oświęcika M.","1"
"Oświȩcimska Małgorzata","Oświ\cecimska Małgorzata","1"
"Oświȩcimska Małgorzata","Oświȩcimska Małgorzata","11"
"Ruchała Piotr","Ruchała Piotr","1"
"Glab Agata","Balcerzak Lucyna","1"
"Glab Agata","Górak Monika","2"
"Glab Agata","Szmigiel-Merena Beata","1"
"Glab Agata","Glab Agata","3"
"Śliżewska Agnieszka","Glab Agata","1"
"Górak Monika","Glab Agata","1"
"Szmigiel-Merena Beata","Górak Monika","1"
"Śliżewska Agnieszka","Szmigiel-Merena Beata","1"
"Górak Monika","Szmigiel-Merena Beata","1"
"Zielonka Aleksandra","Zielonka Aleksandra","1"
"Duda Maciej","Zielonka Aleksandra","2"
"Pieła Aleksandra","Zielonka Aleksandra","1"
"Kozyra Kinga","Radziszewicz Magdalena","1"
"Kozyra Kinga","Kościołek Beata","1"
"Duda Maciej","Duda Maciej","1"
"Pieła Aleksandra","Duda Maciej","1"
"Górak Monika","Balcerzak Lucyna","1"
"Górak Monika","Górak Monika","2"
"Dunal Natalia","Górak Monika","1"
"Osiewała Angelika","Górak Monika","1"
"Śliżewska Agnieszka","Górak Monika","1"
"Serafin-Lewańczuk Monika","Górak Monika","2"
"Serafin-Lewańczuk Monika","Eymańczyk-Duda Ewa","1"
"Balcerzak Lucyna","Niewiadomska Maria","1"
"Balcerzak Lucyna","Balcerzak Lucyna","3"
"Balcerzak Lucyna","Kuriata-Adamusiak Renata","2"
"Balcerzak Lucyna","Szatkowski Paweł","2"
"Śliżewska Agnieszka","Balcerzak Lucyna","1"
"Niewiadomska Maria","Balcerzak Lucyna","1"
"Kozyra Kinga","Kozyra Kinga","1"
"Dunal Natalia","Kozyra Kinga","1"
"Osiewała Angelika","Kozyra Kinga","1"
"Lubiak Katarzyna","Kozyra Kinga","1"
"Serafin-Lewańczuk Monika","Kozyra Kinga","2"
"Serafin-Lewańczuk Monika","Serafin-Lewańczuk Monika","2"
"Dunal Natalia","Serafin-Lewańczuk Monika","1"
"Osiewała Angelika","Serafin-Lewańczuk Monika","1"
"Polak Adam G.","Mroczkah J.","2"
"Polak Adam G.","Świerczyński Zbigniew","4"
"Polak Adam G.","Stȩpień A. F.","4"
"Polak Adam G.","Pȩkala Janusz","4"
"Polak Adam G.","Kasprzak Bogdan","4"
"Polak Adam G.","Guszkowski Tomasz","4"
"Polak Adam G.","Jabłoński Ireneusz","6"
"Polak Adam G.","Glapiński Jarosław","2"
"Polak Adam G.","G?omb Grzegorz","4"
"Polak Adam G.","Szczuczyński Damian Konrad","2"
"Polak Adam G.","Wysoczański Dariusz","2"
"Polak Adam G.","Polak Adam G.","38"
"Polak Adam G.","Prucnal Monika A.","3"
"Mroczkah J.","Polak Adam G.","1"
"Jabonski Ireneusz","Polak Adam G.","1"
"Jakuszkin Kamil","Polak Adam G.","2"
"Kasprzak Bogdan","Polak Adam G.","3"
"Pȩkala Janusz","Polak Adam G.","3"
"Świerczyński Zbigniew","Polak Adam G.","3"
"Guszkowski Tomasz","Polak Adam G.","3"
"Nowocień Sylwester","Polak Adam G.","2"
"Glapiński Jarosław","Polak Adam G.","3"
"G?omb Grzegorz","Polak Adam G.","4"
"Wysoczański Dariusz","Polak Adam G.","7"
"Jabłoński Ireneusz","Polak Adam G.","19"
"Stepi̧ń Andrzej F.","Polak Adam G.","1"
"Stȩpień A. F.","Polak Adam G.","2"
"Prucnal Monika A.","Polak Adam G.","4"
"Wysoczański Dariusz","Oczka Janusz","1"
"Wysoczański Dariusz","Mroczkah J.","1"
"Wysoczański Dariusz","Glapiński Jarosław","1"
"Wysoczański Dariusz","Szczuczyński Damian Konrad","1"
"Wysoczański Dariusz","Wysoczański Dariusz","7"
"Wysoczański Dariusz","Czerwiński Marek","1"
"Wysoczaski Dariusz","Wysoczański Dariusz","1"
"Szczepanowski Remigiusz","Wysoczański Dariusz","1"
"Szczuczyński Damian Konrad","Wysoczański Dariusz","1"
"Skorupski Krzysztof","Wysoczański Dariusz","8"
"G?omb Grzegorz","Wysoczański Dariusz","4"
"Åšwirniak Grzegorz","Wysoczański Dariusz","10"
"Jabłoński Ireneusz","Wysoczański Dariusz","1"
"Szczuczyński Damian Konrad","Oczka Janusz","1"
"Szczuczyński Damian Konrad","Szczepanowski Remigiusz","1"
"Szczuczyński Damian Konrad","Szczuczyński Damian Konrad","2"
"Szczuczyński Damian Konrad","Czerwiński Marek","1"
"Jakuszkin Kamil","Szczuczyński Damian Konrad","2"
"Janiczek Janusz","Szczuczyński Damian Konrad","1"
"Skorupski Krzysztof","Szczuczyński Damian Konrad","8"
"Glapiński Jarosław","Szczuczyński Damian Konrad","1"
"G?omb Grzegorz","Szczuczyński Damian Konrad","6"
"Åšwirniak Grzegorz","Szczuczyński Damian Konrad","11"
"Borkowski Józef","Szczuczyński Damian Konrad","4"
"Jabłoński Ireneusz","Szczuczyński Damian Konrad","3"
"G?omb Grzegorz","Krysiek Mariusz","1"
"G?omb Grzegorz","Świerczyński Zbigniew","3"
"G?omb Grzegorz","Stȩpień A. F.","3"
"G?omb Grzegorz","Pȩkala Janusz","3"
"G?omb Grzegorz","Kasprzak Bogdan","3"
"G?omb Grzegorz","Guszkowski Tomasz","3"
"G?omb Grzegorz","Jabłoński Ireneusz","4"
"G?omb Grzegorz","Skorupski Krzysztof","2"
"G?omb Grzegorz","G?omb Grzegorz","10"
"Jabonski Ireneusz","G?omb Grzegorz","1"
"Kasprzak Bogdan","G?omb Grzegorz","2"
"Pȩkala Janusz","G?omb Grzegorz","2"
"Świerczyński Zbigniew","G?omb Grzegorz","2"
"Guszkowski Tomasz","G?omb Grzegorz","2"
"Nowocień Sylwester","G?omb Grzegorz","1"
"Skorupski Krzysztof","G?omb Grzegorz","1"
"Åšwirniak Grzegorz","G?omb Grzegorz","14"
"Jabłoński Ireneusz","G?omb Grzegorz","7"
"Stepi̧ń Andrzej F.","G?omb Grzegorz","1"
"Stȩpień A. F.","G?omb Grzegorz","1"
"Glapiński Jarosław","Jabłoński Ireneusz","2"
"Glapiński Jarosław","Glapiński Jarosław","4"
"Jabłoński Ireneusz","Borkowski Józef","2"
"Jabłoński Ireneusz","Stepi̧ń Andrzej F.","1"
"Jabłoński Ireneusz","Świerczyński Zbigniew","7"
"Jabłoński Ireneusz","Kania Dariusz","1"
"Jabłoński Ireneusz","Stȩpień A. F.","6"
"Jabłoński Ireneusz","Pȩkala Janusz","7"
"Jabłoński Ireneusz","Kasprzak Bogdan","7"
"Jabłoński Ireneusz","Guszkowski Tomasz","7"
"Jabłoński Ireneusz","Czajka Andrzej","2"
"Jabłoński Ireneusz","Jabłoński Ireneusz","22"
"Jabłoński Ireneusz","Czerwiński Marek","1"
"Subzda Kamil","Jabłoński Ireneusz","1"
"Jabonski Ireneusz","Jabłoński Ireneusz","1"
"Jakuszkin Kamil","Jabłoński Ireneusz","2"
"Kasprzak Bogdan","Jabłoński Ireneusz","2"
"Pȩkala Janusz","Jabłoński Ireneusz","2"
"Świerczyński Zbigniew","Jabłoński Ireneusz","2"
"Guszkowski Tomasz","Jabłoński Ireneusz","2"
"Nowocień Sylwester","Jabłoński Ireneusz","3"
"Janiczek Janusz","Jabłoński Ireneusz","1"
"Stepi̧ń Andrzej F.","Jabłoński Ireneusz","1"
"Stȩpień A. F.","Jabłoński Ireneusz","1"
"Guszkowski Tomasz","Świerczyński Zbigniew","3"
